filename,field,gemini_score,gemini_explanation
fiscal_note_20250801_090718_n30_rerank_k15.json,appropriations,1.0,"The candidate text is completely incorrect and appears to be based on different source documents. It provides entirely different appropriation amounts ($801,802 vs. $514,900 and $557,000), a different recipient department (Department of Health vs. Judiciary), and a different purpose (seven temporary positions vs. mental health professionals, training, and vendor contracts). The candidate text fails to capture any of the specific, critical information present in the gold standard."
fiscal_note_20250801_090718_n30_rerank_k15.json,assumptions_and_methodology,1.0,"
The candidate text is completely incorrect and describes a different methodology. The gold standard states the cost is based on mirroring a prior pilot program (""Mohala Wahine"") and includes costs for supplies, technology, and contractors. The candidate text incorrectly claims the cost is based on specific FTE positions requested by the Department of Health, training, and program evaluation, citing various documents not mentioned in the reference. The two texts describe entirely different sources and components for the cost approximation."
fiscal_note_20250801_090718_n30_rerank_k15.json,fiscal_table,0.0,Missing text
fiscal_note_20250801_090718_n30_rerank_k15.json,agency_impact,1.0,"
The candidate text is completely incorrect and contradicts the gold standard. It identifies the wrong government agency (Department of Health instead of the Judiciary) and describes an entirely different set of impacts, staff needs, and budgetary details. There is zero overlap in factual information between the two texts."
fiscal_note_20250801_090718_n30_rerank_k15.json,economic_impact,1.0,"
The candidate text is completely incorrect and contradicts the gold standard. The gold standard provides specific quantitative data to support the economic impact: the cost of incarceration for one individual ($277,035) and detailed program statistics (83 referrals, 23 current participants, 6 graduates). In direct opposition, the candidate text explicitly and falsely states that ""precise cost savings and participation statistics are not available."" It completely misses all the key factual data from the reference text."
fiscal_note_20250801_090718_n30_rerank_k15.json,policy_impact,1.0,"
The candidate text is completely incorrect and appears to be describing a different aspect of the bill, likely the fiscal impact or appropriations, rather than the core policy impact. It completely misses the two central points of the gold standard: making the First Circuit Women's Court permanent and establishing a new pilot program in the Third Circuit (Kona). Instead, it focuses on a temporary position and specific funding amounts, which are not mentioned in the gold standard text for this field."
fiscal_note_20250801_090718_n30_rerank_k15.json,revenue_sources,10.0,"
The candidate text perfectly captures the core information from the gold standard, correctly identifying that the program is funded by State General Funds (referred to as ""general revenues of the State of Hawaii""). It then provides additional, relevant, and non-contradictory details such as document citations and the unspecified nature of the appropriation amount, which enhances the summary."
fiscal_note_20250801_090718_n30_rerank_k15.json,six_year_fiscal_implications,1.0,"
The candidate text is completely incorrect and contradicts the gold standard. The gold standard provides a detailed six-year fiscal projection based on a set of assumptions about a statewide rollout modeled after the First Circuit's program, including specific cost figures for pilot and permanent programs ($695,236 and $705,416 respectively). In contrast, the candidate text claims it is ""impossible"" to create a six-year projection due to insufficient data. It also presents entirely different figures and program details (e.g., a Kona program with appropriations of $514,900 and $557,000), completely missing the core information and logic of the reference text."
fiscal_note_20250801_090718_n30_rerank_k15.json,operating_revenue_impact,0.0,Missing text
fiscal_note_20250801_090718_n30_rerank_k15.json,capital_expenditure_impact,0.0,Missing text
fiscal_note_20250801_090718_n30_rerank_k15.json,fiscal_implications_afer_6_years,0.0,Missing text
fiscal_note_20250801_090420_n25_rerank_k10.json,overview,3.0,"
The candidate text misses several critical pieces of information from the gold standard. Most importantly, it completely omits the primary purpose of the measure: to permanently establish the Women's Court Program in the First Circuit. It also fails to mention the required reports to the legislature for other circuits.

The candidate only focuses on the temporary pilot program, and even then, it fails to specify the location (Kona, Third Circuit). While it correctly notes the sunset date, the omission of the permanent program is a major failure that fundamentally misrepresents the scope of the bill."
fiscal_note_20250801_090420_n25_rerank_k10.json,appropriations,1.0,"
The candidate text is completely incorrect and does not contain any of the information present in the gold standard. It appears to be a summary of an entirely different set of documents or bills. The gold standard provides specific appropriation amounts for specific fiscal years for a specific program (Women's Court Pilot Program), while the candidate text incorrectly states that no specific funding amounts are mentioned and discusses unrelated bills."
fiscal_note_20250801_090420_n25_rerank_k10.json,assumptions_and_methodology,1.0,"
The candidate text is completely incorrect and contradicts the gold standard on every key point.

- **Core Methodology:** The gold standard states the methodology is ""mirroring the cost of the First Circuit Court pilot program ('Mohala Wahine')."" The candidate text directly contradicts this by stating the figures ""do not explicitly reference comparable programs.""
- **Cost Components:** The gold standard lists ""supplies, technological devices and workstations, as well as contractor costs."" The candidate invents different components like ""personnel (including a clinical psychologist, judicial clerks, and a probation supervisor), training, ... and program evaluation.""
- **Reference:** The gold standard refers to ""Table 1"" for a breakdown, whereas the candidate incorrectly cites specific dollar amounts and ""Document 5, Document 8.""
- **Missing Information:** The candidate fails to mention that the costs are being applied to the ""Kona Division."""
fiscal_note_20250801_090420_n25_rerank_k10.json,fiscal_table,0.0,Missing text
fiscal_note_20250801_090420_n25_rerank_k10.json,agency_impact,1.0,"
The candidate text is completely incorrect and contradicts the gold standard reference. It incorrectly identifies the impacted agency as the Department of Health (DOH) instead of the Judiciary. All subsequent details in the candidate text, such as the funding amount, specific FTE positions, and budget basis, are not found in the gold standard and are factually wrong. The candidate completely misses the key information about the Big Island Drug Court's supervision and the Judiciary's role in the budget process."
fiscal_note_20250801_090420_n25_rerank_k10.json,economic_impact,1.0,"
The candidate text is completely incorrect and appears to be from a different document or a different section of the same document. It does not contain any of the specific factual information from the gold standard text.

Key information from the gold standard that is completely missing from the candidate:
- The cost of incarceration ($277,035 per individual).
- The specific program name (Kona Women's Court / Mohala Wahine).
- The program's mission to keep women out of prison and reduce recidivism.
- All performance metrics, including the goal of 20 women per year, number of referrals, current participants, and graduates.

Instead, the candidate text introduces entirely different and unrelated information about specific appropriations for future fiscal years and a new probation supervisor position, none of which are mentioned in the gold standard."
fiscal_note_20250801_090420_n25_rerank_k10.json,policy_impact,1.0,"The candidate text is completely incorrect and appears to describe a different aspect of the bill, or has hallucinated details. It misses the two central policy impacts described in the gold standard: 1) making the First Circuit Women's Court permanent, and 2) establishing a new pilot program for the Kona Division. Instead, it incorrectly focuses on the creation of a single temporary position (""probation supervisor""), which is not mentioned in the reference text at all. It fundamentally misrepresents the policy changes."
fiscal_note_20250801_090420_n25_rerank_k10.json,revenue_sources,10.0,"The candidate text perfectly captures the core information from the gold standard, identifying the revenue source as State General Funds (phrased as ""general revenues of the State of Hawaii""). It also provides additional, helpful context such as the bill number and the fact that no other funding sources were mentioned, which strengthens the response without contradicting the reference."
fiscal_note_20250801_090420_n25_rerank_k10.json,six_year_fiscal_implications,1.0,"The candidate text is completely incorrect and contradicts the gold standard reference. It claims there is insufficient information to create a six-year fiscal outlook, whereas the gold standard provides a detailed projection based on specific assumptions about a statewide rollout. The candidate text also cites completely different and inaccurate financial figures ($514,900, $557,000) that are not present in the reference text ($695,236, $705,416). It entirely misses the central points of the reference, including the phased rollout plan, the comparison between pilot and permanent program costs, and the specific circuits targeted for expansion."
fiscal_note_20250801_090420_n25_rerank_k10.json,operating_revenue_impact,0.0,Missing text
fiscal_note_20250801_090420_n25_rerank_k10.json,capital_expenditure_impact,0.0,Missing text
fiscal_note_20250801_090420_n25_rerank_k10.json,fiscal_implications_afer_6_years,0.0,Missing text
fiscal_note_20250801_090225_n15_rerank_k15.json,overview,1.0,"
The candidate text contains multiple critical errors and omissions. It directly contradicts the gold standard by stating a report is *not* required, when the reference explicitly says it is. It completely omits one of the two primary purposes of the measure: the permanent establishment of the Women's Court Program in the First Circuit. Finally, it incorrectly states the pilot program is for three years, whereas the reference specifies two years."
fiscal_note_20250801_090225_n15_rerank_k15.json,appropriations,3.0,"The candidate text correctly identifies the appropriation amounts, the fiscal years, and the name of the pilot program.

However, it fails significantly by:
1.  Incorrectly and incompletely listing the designated uses for the funds (e.g., it adds ""substance abuse treatment,"" ""equipment,"" and a ""probation supervisor"" which are not in the reference text, while omitting ""training of program staff"" and ""contract vendors"").
2.  Including a large amount of extraneous information that is not in the gold standard text, such as references to other documents, a separate funding request of $801,802, and mentions of unrelated programs. This fundamentally misrepresents the source material."
fiscal_note_20250801_090225_n15_rerank_k15.json,assumptions_and_methodology,1.0,"
The candidate text is completely incorrect and contradicts the gold standard reference.

The gold standard states the cost approximations are based on mirroring the cost of ""supplies, technological devices and workstations, as well as contractor costs"" from the First Circuit pilot program and applying them to the ""Kona Division"".

The candidate text incorrectly claims the projections are based on ""staffing requirements"" (e.g., a Psychologist and Social Worker). It also fails to mention the ""Kona Division"" and introduces a large amount of specific financial and personnel information that is not present in the gold standard text."
fiscal_note_20250801_090225_n15_rerank_k15.json,fiscal_table,0.0,Missing text
fiscal_note_20250801_090225_n15_rerank_k15.json,agency_impact,1.0,"
The candidate text is completely incorrect and appears to be from an entirely different fiscal note. It discusses the Department of Health (DOH) and its Adult Mental Health Division, while the gold standard text correctly identifies the Judiciary as the impacted agency, specifically the Big Island Drug Court, which is tasked with establishing a Women's Court Pilot Program. There is no overlap in information between the two texts."
fiscal_note_20250801_090225_n15_rerank_k15.json,economic_impact,1.0,"
The candidate text is completely incorrect and directly contradicts the gold standard text.

The gold standard provides specific quantitative data regarding the economic impact: the cost of incarceration per individual ($277,035), program goals (20 women/year), and actual participation statistics (83 referrals, 23 active participants, 6 graduates).

In contrast, the candidate text explicitly and falsely states that the ""documents lack quantitative data on projected cost savings, participation statistics, or broader economic impacts."" It misses every single key data point from the reference text and makes a claim that is the exact opposite of what the gold standard shows."
fiscal_note_20250801_090225_n15_rerank_k15.json,policy_impact,2.0,"The candidate text is largely incorrect and misses the most critical information from the reference.

The gold standard text clearly outlines two main policy impacts: 1) making the First Circuit Women's Court permanent, and 2) creating a new pilot program in the Third Circuit (Kona).

The candidate text completely fails to mention the first and most significant point about making the First Circuit court permanent. While it does mention the Kona pilot program, it frames it in the context of appropriations and specific departmental services, which are fiscal and implementation details, not the core policy change. The candidate text reads more like a summary of the fiscal impact, not the policy impact."
fiscal_note_20250801_090225_n15_rerank_k15.json,revenue_sources,6.0,"The candidate text correctly identifies the core information that the funding source is the state's general fund/revenue. However, it includes a significant amount of extraneous information about specific appropriation amounts, departmental requests, and placeholders. This additional detail is not part of the 'revenue_sources' field and belongs in other fields like 'appropriations' or 'expenditures'. The inclusion of this irrelevant data makes the response noisy and indicates a failure to properly scope the answer to the specific field being evaluated."
fiscal_note_20250801_090225_n15_rerank_k15.json,six_year_fiscal_implications,1.0,"The candidate text is completely incorrect and contradicts the gold standard reference. The gold standard provides a detailed six-year projection based on the assumption of a statewide rollout, using the First Circuit Court's program as a model. It provides specific cost estimates for pilot and permanent programs ($695,236 and $705,416, respectively) and outlines a phased implementation plan.

In contrast, the candidate text states that a six-year projection is impossible due to insufficient data. It cites completely different and unrelated financial figures and concludes by stating a need for more information, which is the opposite of the approach taken in the gold standard. The candidate text entirely misses the central premise and all key details of the reference text."
fiscal_note_20250801_090225_n15_rerank_k15.json,operating_revenue_impact,0.0,Missing text
fiscal_note_20250801_090225_n15_rerank_k15.json,capital_expenditure_impact,0.0,Missing text
fiscal_note_20250801_090225_n15_rerank_k15.json,fiscal_implications_afer_6_years,0.0,Missing text
fiscal_note_20250801_090844_n30_rerank_k30.json,overview,5.0,"The candidate text contains a significant factual error, stating the Women's Court Pilot Program is for three years, whereas the gold standard correctly identifies it as a two-year program. It also inaccurately describes the required report, generalizing it to a ""status and potential expansion"" report due in 2028, while the gold standard specifies a report on the ""need and associated costs"" for particular circuits (Hilo, Second, and Fifth). The candidate correctly captures that the First Circuit program will be made permanent and notes the correct sunset date, but the inaccuracies on other key components prevent a higher score."
fiscal_note_20250801_090844_n30_rerank_k30.json,appropriations,3.0,"
The candidate text contains the correct total appropriation amounts but critically misrepresents them as ""not finalized"" and ""subject to change,"" which directly contradicts the gold standard's statement that the bill ""includes and requires"" this funding. It also introduces significant confusion by including incorrect and extraneous information about funding breakdowns for other circuits (the First Circuit) and applying an incorrect amount ($221,788) to the Kona division. This makes the text factually inaccurate and misleading, despite containing some correct numbers."
fiscal_note_20250801_090844_n30_rerank_k30.json,assumptions_and_methodology,1.0,"
The candidate text is almost entirely incorrect and appears to be sourced from a completely different document or section. It incorrectly identifies the cost components, focusing on staffing, salaries, training, and evaluation, whereas the gold standard specifies costs are for supplies, technology, and contractors. The candidate also introduces a vast amount of specific financial data and document citations that are completely absent from the reference text, making it a severe contradiction of the provided information. The only shared element is the general idea that one program's costs are based on another, but all the critical details are wrong."
fiscal_note_20250801_090844_n30_rerank_k30.json,fiscal_table,0.0,Missing text
fiscal_note_20250801_090844_n30_rerank_k30.json,agency_impact,1.0,"The candidate text is completely incorrect and appears to be from a different agency's impact statement. The gold standard text identifies the Judiciary as the impacted agency, with the Big Island Drug Court supervising the program. The candidate text incorrectly identifies the Department of Health (DOH) as the impacted agency and provides details about the DOH's budget and staffing needs, none of which are present in the reference text. It misses every key point from the gold standard."
fiscal_note_20250801_090844_n30_rerank_k30.json,economic_impact,1.0,"
The candidate text is completely incorrect and contradicts the gold standard reference. The gold standard provides specific economic impact data, including the cost of incarceration ($277,035) and detailed program participation statistics (referrals, participants, graduates). In direct contradiction, the candidate text incorrectly states that ""specific cost savings or reductions in related expenditures are not detailed"" and that ""quantifiable performance or participation statistics are currently unavailable."" The candidate text is a summary of different information and fails to capture any of the key facts from the gold standard."
fiscal_note_20250801_090844_n30_rerank_k30.json,policy_impact,2.0,"The candidate text is severely lacking and misses the most critical information from the reference text.

- **Missing Critical Information:** The candidate completely fails to mention the primary policy impact, which is making the First Circuit Women's Court permanent. This is the most significant change described in the gold standard.
- **Incomplete Information:** While it correctly mentions the establishment of a pilot program in Kona, it omits the crucial context that this follows a previously established program in the First Circuit and is part of a larger plan for a phased statewide rollout.
- **Extraneous Information:** The candidate includes details about appropriations and reporting requirements, which are not mentioned in the gold standard text for this specific field.

Because it omits the main point (making the existing program permanent), it fundamentally fails to capture the essence of the policy impact."
fiscal_note_20250801_090844_n30_rerank_k30.json,revenue_sources,7.0,"The candidate text correctly identifies the revenue source as the state's general funds (""general revenues of the State of Hawaii""), which is the key information from the gold standard.

However, it includes a significant amount of additional information about specific appropriation amounts, fiscal years, and project details. This information, while likely correct, is outside the scope of the `revenue_sources` field and belongs in other fields like `appropriation`. The gold standard is concise and focused, whereas the candidate is overly verbose for this specific field."
fiscal_note_20250801_090844_n30_rerank_k30.json,six_year_fiscal_implications,1.0,"The candidate text is completely incorrect and contradicts the gold standard reference. The gold standard makes a clear set of assumptions (a phased, statewide rollout based on the First Circuit model) to project costs over a six-year period. In contrast, the candidate text explicitly states that a six-year projection is ""impossible to make"" due to ""insufficient data"" and a program sunset date. It fails to capture any of the critical information from the reference, including the projection methodology, the specific cost models for pilot vs. permanent programs ($695k vs. $705k), or the plan for three new programs over the six-year window."
fiscal_note_20250801_090844_n30_rerank_k30.json,operating_revenue_impact,0.0,Missing text
fiscal_note_20250801_090844_n30_rerank_k30.json,capital_expenditure_impact,0.0,Missing text
fiscal_note_20250801_090844_n30_rerank_k30.json,fiscal_implications_afer_6_years,0.0,Missing text
fiscal_note_20250801_090648_n30_rerank_k10.json,overview,5.0,"The candidate text correctly identifies the core purposes of the bill: making the Women's Court permanent in the First Circuit and establishing a pilot program in the Kona division. It also correctly captures the appropriation of funds and the sunset date.

However, it contains a significant factual error, stating the Kona pilot program is for three years instead of the correct two years. It also completely omits a key requirement from the gold standard: the reports to the legislature regarding the need for similar courts in other circuits. Finally, it includes extra information (specific FTE positions, DOH support) not present in the reference text."
fiscal_note_20250801_090648_n30_rerank_k10.json,appropriations,1.0,"
The candidate text is completely incorrect and does not contain any of the information present in the gold standard. It discusses entirely different bills and subjects, and its central claim that ""specific dollar amounts"" are lacking is directly contradicted by the gold standard, which provides two exact appropriation amounts ($514,900 and $557,000) for specific fiscal years."
fiscal_note_20250801_090648_n30_rerank_k10.json,assumptions_and_methodology,1.0,"
The candidate text is completely incorrect and contradicts the gold standard reference. The core methodology in the gold standard is that the costs are approximated by ""mirroring the cost of the First Circuit Court pilot program ('Mohala Wahine')"". The candidate text not only misses this critical fact but directly contradicts it by stating the figures ""do not explicitly reference comparable programs"". Furthermore, the cost components listed in the candidate text (personnel, training, evaluation) are entirely different from those in the gold standard (supplies, tech, contractors)."
fiscal_note_20250801_090648_n30_rerank_k10.json,fiscal_table,0.0,Missing text
fiscal_note_20250801_090648_n30_rerank_k10.json,agency_impact,1.0,"
The candidate text is completely incorrect and appears to be from an entirely different document or for a different agency. It incorrectly identifies the Department of Health (DOH) as the agency involved and provides specific funding and staffing details not mentioned in the gold standard. The gold standard clearly states the program is under the Judiciary's supervision, with funds appropriated to the Judiciary. There is no overlap in factual information beyond the name of the pilot program."
fiscal_note_20250801_090648_n30_rerank_k10.json,economic_impact,1.0,"The candidate text is completely incorrect and does not contain any of the specific information from the gold standard.

- **Missing Critical Information:** The candidate text omits all key data points from the gold standard, including the cost of incarceration ($277,035), the program's goal of accepting 20 women per year, and the specific statistics on referrals, participants, and graduates.
- **Contradiction:** The candidate text explicitly states that ""specific figures are not provided,"" which directly contradicts the gold standard's inclusion of the $277,035 cost-of-incarceration figure.
- **Extraneous Information:** The candidate text introduces appropriation amounts and details about a full-time position, which are not mentioned in the gold standard text at all.

The candidate text appears to be describing a different part of the fiscal note (likely the appropriation section) and fails entirely to capture the economic impact details provided in the reference."
fiscal_note_20250801_090648_n30_rerank_k10.json,policy_impact,1.0,"
The candidate text is completely incorrect and appears to be summarizing information from a different section of the fiscal note, possibly the fiscal impact or program description. It completely misses the core policy changes described in the gold standard text.

Key failures include:
- **Contradiction:** The candidate states the program is ""temporary,"" which directly contradicts the gold standard's main point that the bill makes the First Circuit program ""permanent.""
- **Omission:** It fails to mention the establishment of the new pilot program in the Third Circuit (Kona Division).
- **Omission:** It misses the crucial context that this is part of a ""phased rollout"" for Women's Courts across the state.
- **Irrelevant Information:** The text includes fiscal details and program services not present in the gold standard's policy impact summary."
fiscal_note_20250801_090648_n30_rerank_k10.json,revenue_sources,10.0,"The candidate text correctly identifies the revenue source as State General Funds (using the synonym ""general revenues""). It perfectly captures the information from the gold standard and enhances it with additional, accurate context from the source documents, such as the specific bill number and the fact that no other funding sources were mentioned."
fiscal_note_20250801_090648_n30_rerank_k10.json,six_year_fiscal_implications,1.0,"The candidate text is completely incorrect and contradicts the gold standard. It claims there is insufficient information to create a six-year fiscal outlook, whereas the gold standard provides a detailed, assumption-based projection for that exact period. The candidate text mentions financial figures and staff positions that are not present in the gold standard, and it completely misses the core points about the phased, statewide rollout, the cost of pilot vs. permanent programs, and the projected creation of three new programs."
fiscal_note_20250801_090648_n30_rerank_k10.json,operating_revenue_impact,0.0,Missing text
fiscal_note_20250801_090648_n30_rerank_k10.json,capital_expenditure_impact,0.0,Missing text
fiscal_note_20250801_090648_n30_rerank_k10.json,fiscal_implications_afer_6_years,0.0,Missing text
fiscal_note_20250801_090252_n15_rerank_k20.json,overview,4.0,"
The candidate text misses several critical components and contains a significant factual error.

- **Major Omissions:** It completely fails to mention the primary purpose of the measure, which is to permanently establish the Women's Court Program in the First Circuit. It also omits the requirement for reports to the legislature for other circuits.
- **Factual Inaccuracy:** It incorrectly states the Kona pilot program is for three years, while the gold standard clearly states it is a two-year program.
- **Incomplete Focus:** The candidate text focuses exclusively on the temporary pilot program in Kona, presenting an incomplete and misleading overview of the measure's full scope."
fiscal_note_20250801_090252_n15_rerank_k20.json,appropriations,4.0,"The candidate text correctly identifies the appropriation amounts ($514,900 and $557,000) and the corresponding fiscal years for the correct program.

However, the quality is severely degraded by several major issues:
1.  **Inaccurate Details:** It provides an incorrect list of what the funds are for, mentioning a ""probation supervisor position"" which is not in the gold standard, while omitting key purposes like staff training, vendor contracts, and technology.
2.  **Extraneous Information:** The majority of the text discusses entirely different programs (e.g., First Circuit pilot project), other bill numbers, and placeholder amounts, which are irrelevant to the gold standard and create significant confusion.
3.  **Contradictory Framing:** The candidate text begins and ends by stating that the information is ""fragmented"" and ""unspecified,"" which directly contradicts the very specific appropriation figures it correctly extracts.

While it gets the core numbers right, the addition of extensive incorrect and irrelevant information makes it a confusing and unreliable summary."
fiscal_note_20250801_090252_n15_rerank_k20.json,assumptions_and_methodology,1.0,"The candidate text contradicts the gold standard on a critical point and introduces a significant amount of information not present in the reference text.

- **Contradiction:** The gold standard states the costs are applied specifically to the ""Kona Division."" The candidate text incorrectly claims the costs are ""extrapolated to encompass all circuits."" This is a fundamental error regarding the scope of the fiscal impact.
- **Added Information:** The candidate includes specific staffing positions (Clinical Psychologist, Social Worker), salaries, and multi-year cost projections that are entirely absent from the gold standard text.
- **Missing Information:** The candidate omits the cost components listed in the gold standard (supplies, contractor costs) and the specific name of the pilot program (""Mohala Wahine"")."
fiscal_note_20250801_090252_n15_rerank_k20.json,fiscal_table,0.0,Missing text
fiscal_note_20250801_090252_n15_rerank_k20.json,agency_impact,1.0,"
The candidate text is completely incorrect and appears to be from an entirely different fiscal note. It identifies the wrong agency (Department of Health instead of the Judiciary) and discusses a completely different set of impacts (expanding DOH services vs. establishing a Women's Court Pilot Program). There is no overlap in factual information with the gold standard text."
fiscal_note_20250801_090252_n15_rerank_k20.json,economic_impact,1.0,"
The candidate text is completely incorrect and appears to be describing the program's expenditures rather than its economic impact. It misses every key point from the gold standard, including the primary economic benefit of reducing incarceration costs ($277,035 per individual), the goal of keeping women out of prison, and all supporting statistics about program participation and referrals. Furthermore, the candidate text directly contradicts the gold standard by stating that ""cost savings or reductions... are not specified,"" when the gold standard's central point is to detail these exact potential savings."
fiscal_note_20250801_090252_n15_rerank_k20.json,policy_impact,2.0,"
The candidate text is highly inaccurate and incomplete. It completely fails to mention the primary policy impact described in the gold standard: making the First Circuit Women's Court permanent.

Instead, the candidate text focuses on secondary fiscal details, such as the creation of a single supervisor position and specific funding amounts, which are not the core policy changes. While it correctly identifies the establishment of a new pilot program in Kona, it misses the crucial context that this is part of a larger, phased rollout and that the original pilot is now being made permanent. This omission creates a fundamentally misleading picture of the bill's policy impact."
fiscal_note_20250801_090252_n15_rerank_k20.json,revenue_sources,7.0,"The candidate text correctly identifies the revenue source as ""general revenues"" which is equivalent to the gold standard's ""State General Funds."" However, it includes a significant amount of superfluous information about the appropriation amounts, which is not part of the `revenue_sources` field. While this extra detail might be relevant to the overall fiscal note, it is out of scope for this specific field, making the answer less precise."
fiscal_note_20250801_090252_n15_rerank_k20.json,six_year_fiscal_implications,1.0,"The candidate text is completely incorrect and contradicts the gold standard reference. The gold standard provides a detailed, assumption-based six-year projection for a statewide rollout, including specific cost figures for pilot and permanent programs ($695,236 and $705,416, respectively). In contrast, the candidate text incorrectly claims there is insufficient data for a six-year projection, introduces entirely different and unsubstantiated cost figures, and misses every key point from the reference, including the central assumption of a phased, statewide implementation."
fiscal_note_20250801_090252_n15_rerank_k20.json,operating_revenue_impact,0.0,Missing text
fiscal_note_20250801_090252_n15_rerank_k20.json,capital_expenditure_impact,0.0,Missing text
fiscal_note_20250801_090252_n15_rerank_k20.json,fiscal_implications_afer_6_years,0.0,Missing text
fiscal_note_20250731_172559.json,overview,3.0,"
The candidate text misses the most critical piece of information from the gold standard: the permanent establishment of the Women's Court Program in the First Circuit. This is a fundamental part of the measure's purpose.

Furthermore, it omits the requirement for reports to the legislature regarding the need for courts in other circuits. It also incorrectly states ""several temporary positions"" are created, contradicting the reference text which specifies ""a temporary position"". While it correctly mentions the temporary pilot program, appropriation of funds, and the sunset date, the omission of the permanent court makes it a highly incomplete and misleading summary."
fiscal_note_20250731_172559.json,appropriations,1.0,"The candidate text is completely incorrect and appears to be summarizing a different document or set of documents. It fails to mention any of the specific information from the gold standard, such as the Women's Court Pilot Program, the Kona Division, or the specific appropriation amounts of $514,900 for FY 2025-2026 and $557,000 for FY 2026-2027. Instead, it discusses unrelated bills and incorrectly states that specific dollar amounts are lacking."
fiscal_note_20250731_172559.json,assumptions_and_methodology,1.0,"
The candidate text is completely incorrect and contradicts the gold standard. The gold standard states the methodology is based on mirroring a pre-existing program (""Mohala Wahine""), while the candidate text explicitly claims the estimates ""do not appear to reference comparable programs."" The specific cost components listed (personnel vs. supplies/contractors) are also entirely different. The candidate text seems to be describing a completely different fiscal analysis."
fiscal_note_20250731_172559.json,fiscal_table,0.0,Missing text
fiscal_note_20250731_172559.json,agency_impact,1.0,"
The candidate text is completely incorrect and contradicts the gold standard. It incorrectly identifies the impacted agency as the Department of Health (DOH) and provides details about a DOH funding request. The gold standard clearly states the program is supervised by the Judiciary (specifically the Big Island Drug Court) and that funds are appropriated directly to the Judiciary. The two texts describe completely different and unrelated agency impacts."
fiscal_note_20250731_172559.json,economic_impact,1.0,"
The candidate text is completely incorrect and directly contradicts the gold standard.

The gold standard provides specific quantifiable data regarding the economic impact and performance of the program, including the cost of incarceration ($277,035), the number of program referrals (83), current participants (23), and graduates (6). In contrast, the candidate text incorrectly states that ""Quantifiable cost savings and performance statistics are not available."" It completely misses every key data point from the reference text."
fiscal_note_20250731_172559.json,policy_impact,1.0,"The candidate text is completely incorrect and appears to describe a different aspect of the bill, possibly the fiscal impact of a single position. It completely misses the core policy changes outlined in the gold standard: making the First Circuit Women's Court permanent and establishing a new pilot program in the Third Circuit. The information is not just incomplete; it is fundamentally different from the reference text."
fiscal_note_20250731_172559.json,revenue_sources,9.0,"The candidate text correctly identifies the State General Fund as the revenue source. It captures the essential information perfectly. However, it is excessively verbose and includes a great deal of supporting evidence and context that is not present in the concise gold standard. While this information is not incorrect, it deviates significantly from the direct and summary style of the gold standard, making it less than a perfect match for the field."
fiscal_note_20250731_172559.json,six_year_fiscal_implications,1.0,"The candidate text is completely incorrect. It claims there is insufficient information to create a six-year outlook, which directly contradicts the gold standard text that provides a detailed six-year projection based on specific assumptions and figures. The candidate text introduces entirely different programs (Kona drug court), fiscal figures, and sources that are not present in the gold standard, and it misses every key point, including the cost of pilot vs. permanent programs, the assumption of a statewide rollout, and the projected timeline."
fiscal_note_20250731_172559.json,operating_revenue_impact,0.0,Missing text
fiscal_note_20250731_172559.json,capital_expenditure_impact,0.0,Missing text
fiscal_note_20250731_172559.json,fiscal_implications_afer_6_years,0.0,Missing text
fiscal_note_20250801_090518_n25_rerank_k20.json,overview,2.0,"The candidate text contains significant omissions and factual inaccuracies when compared to the gold standard. It completely fails to mention the primary purpose of the measure: to permanently establish the Women's Court Program in the First Circuit. It also incorrectly states the Kona pilot program is for three years, while the gold standard specifies it is a two-year program. Finally, it is vague about the required reports, omitting the specific circuits (Hilo, Second, and Fifth) mentioned in the reference."
fiscal_note_20250801_090518_n25_rerank_k20.json,appropriations,4.0,"The candidate text correctly identifies the core appropriation amounts and fiscal years for the Women's Court Pilot Program. However, it fails on several other key points.

First, it includes a significant amount of extraneous information about other bills, documents, and departments that are not mentioned in the gold standard text. This makes it a confusing and inaccurate representation of the source.

Second, it inaccurately describes the purpose of the funds, adding details not present in the reference (e.g., ""substance abuse treatment,"" ""one temporary probation supervisor position"") while omitting others (e.g., ""training of program staff,"" ""contract vendors"")."
fiscal_note_20250801_090518_n25_rerank_k20.json,assumptions_and_methodology,3.0,"
The candidate text captures the single high-level idea that the methodology is based on a First Circuit pilot program. However, it fails on every other metric.

- **Missing Critical Information:** It completely omits that the costs are being applied to the ""Kona Division."" It also misses the specific cost categories mentioned in the reference (supplies, workstations, contractor costs) and the reference to ""Table 1.""
- **Contains Inaccuracies/Different Information:** The candidate introduces a large amount of specific, conflicting information not present in the gold standard, including detailed staffing positions with salaries, training costs, and total costs for specific fiscal years. This is a fundamentally different summary of the methodology, not a replication of the gold standard."
fiscal_note_20250801_090518_n25_rerank_k20.json,fiscal_table,0.0,Missing text
fiscal_note_20250801_090518_n25_rerank_k20.json,agency_impact,1.0,"
The candidate text is completely incorrect and contradicts the gold standard reference. It incorrectly identifies the impacted agency as the Department of Health (DOH) and details a DOH funding request. The gold standard clearly states the program is supervised by and funded through the Judiciary, specifically the Big Island Drug Court. The two texts describe the impact on entirely different government bodies."
